customer_id	account_number	raw_first_name	raw_last_name	raw_email	raw_phone	raw_country	raw_city	account_type	raw_kyc_status	bvn_nin	annual_income_local	local_currency	raw_dob	raw_account_open_date
1462	NXB00001462	Rachael	 Martinez 	williampearson@example.com	27054985788	Ghana	North Ricardo	Current	verified	36691888687	18964083.54	GHS	13/08/2001	04/11/2022
1463	NXB00001463	Edward	STEELE	choitina@example.org	98044665895	Ghana	Ortizshire	Business	pending	10393667326	25385732.47	GHS	1994-01-19	04/18/2018
1464	NXB00001464	Robert	 Schwartz 	lucasolivia@example.com	24525737874	Nigeria	Alexistown	Business	 Verified 	96300881213	36050765.51	NGN	06/28/1980	02/07/2017
1465	NXB00001465	lisa	LYONS	robert77@example.com		Kenya	South Christopherhaven	Corporate	VERIFIED	89557878953	47805383.91	KES	16-Aug-1999	2022-03-31
1466	NXB00001466	vincent	CHAVEZ	amymoore@example.net	92826164170	Nigeria	Port Travis	Savings	verified	32353626481	2663668.33	NGN	17-Mar-1978	2015-07-18
1467	NXB00001467	debbie	david	cookjessica@example.com	31664795127	South Africa	North Nicole	Corporate	FAILED	89455925299	2606962.92	ZAR	2000-10-20	06/19/2022
1468	NXB00001468	kathleen	BARAJAS	angelaward@example.com	16019919848	Kenya	Smithville	Current	PENDING	49930973232	47653284.08	KES	1980-03-05	11/06/2023
1469	NXB00001469	Thomas	holt	gtucker@example.com	07710740433	Germany	Jessicafurt	Savings	PENDING	49653653293	25868929.28	EUR	02/27/1964	04/19/2018
1470	NXB00001470	 Shawn 	Hernandez	robert05@example.org	09007017850	United Kingdom	Brandonstad	Current	under review	45678096112	42487263.89	GBP	23/07/1971	04/09/2022
1471	NXB00001471	 Elizabeth 	 Cunningham 	ginaconrad@example.org	01029759974	Germany	Port Carol	Corporate	FAILED	93504228617	39352331.28	EUR	1974-09-05	29/08/2022
1472	NXB00001472	manuel	Camacho	qgoodman@example.org	26942041641	Kenya	Carterstad	Corporate	PENDING	49034003203	46647069.1	KES	16/07/1971	02/23/2024
1473	NXB00001473	christopher	VILLANUEVA	johnpineda@example.net	76699768160	Germany	Tylerland	Business	UNDER REVIEW	69305278754	20467080.31	EUR	04/26/1989	13-Mar-2017
1474	NXB00001474	LINDSEY	 Ellis 	marshabigail@example.net	88144990803	Nigeria	Jacksonton	Business	pending	63208635961	21205823.83	NGN	1996-03-27	05/13/2016
1475	NXB00001475	emily	wallace	mark99@example.net	32453527911	UAE	Lake Aprilland	Current	failed	84662460211	24786944.46	AED	1968-05-01	16/07/2017
1476	NXB00001476	Suzanne	WRIGHT	nprince@example.net	93213596183	Nigeria	Lake Joshua	Corporate	verified	79594587601	20976849.75	NGN	06-Apr-2001	05-Dec-2022
1477	NXB00001477	Sharon	Patel	dyerdylan@example.com		Kenya	Ericfort	Business	pending	56769931638	33951086.23	KES	27/02/1980	23-Apr-2022
1478	NXB00001478	ELAINE	ANDERSON	melissa48@example.org	81921474984	UAE	Smithburgh	Business	UNDER REVIEW	30335642243	45869917.91	AED	31/07/1988	23/04/2022
1479	NXB00001479	Brandy	walls	olsonamy@example.com	21461727580	Nigeria	New Marilyn	Corporate	FAILED	70840826619	2302837.84	NGN	1978-06-10	11/11/2017
1480	NXB00001480	Henry	griffin	gharvey@example.net	98877544584	Ghana	East Joshuaville	Savings	VERIFIED	28433309575	4845116.57	GHS	23/09/1990	20-Dec-2019
1481	NXB00001481	samantha	HOWE	jenniferperkins@example.net	60596275193	Kenya	New Carrie	Current	UNDER REVIEW	96255064034	28934724.1	KES	22-Aug-1985	2022-07-10
1482	NXB00001482	DANIEL	pittman	kristin79@example.org	56115686223	Germany	Lake Robertview	Current	UNDER REVIEW	55300438029	2958272.96	EUR	06-Dec-1963	02/07/2017
1483	NXB00001483	 April 	 Delacruz 	curtisjohnson@example.net	74330372718	UAE	Kennethstad	Corporate	FAILED	17373017831	39081064.19	AED	10/12/1965	2017-04-17
1484	NXB00001484	ROBERT	 Hensley 	andersoncharles@example.net	78287806615	Nigeria	Williamfurt	Savings	VERIFIED	28741649822	6782027.57	NGN	28-Aug-1963	02/12/2018
1485	NXB00001485	Jesse	 Hamilton 	christopher02@example.net	52128866905	United States	Lawrencehaven	Business	pending	12570958741	17020741.22	USD	14/12/1965	03/19/2015
1486	NXB00001486	KATHLEEN	Thompson	victoriapittman@example.com	05203132988	Ghana	East Julie	Current	UNDER REVIEW	15127076722	15949506.91	GHS	1998-11-27	14/01/2022
1487	NXB00001487	Samantha	CLARK	hduffy@example.com	27786268527	Kenya	Rodgerstown	Current	VERIFIED	20428638938	1036556.18	KES	09/11/1993	12/22/2024
1488	NXB00001488	Jennifer	Hernandez	ocole@example.com	10628334557	Nigeria	Thompsonberg	Current	EXPIRED	49128144579	49917954.98	NGN	09/24/1970	29-Jun-2015
1489	NXB00001489	Michele	york	tporter@example.org	45358597302	Nigeria	East Andrea	Savings	 Verified 	67611693858	20856060.21	NGN	1977-11-10	12/19/2016
1490	NXB00001490	Lisa	Patrick	collinsfrank@example.com	25554689397	Nigeria	Damonchester	Savings	under review	30456220223	12902062.25	NGN	13-Aug-1974	10/17/2018
1491	NXB00001491	THOMAS	grant	wardbrandy@example.net	67386569044	Ghana	Porterbury	Corporate	EXPIRED	17504981765	7626683.23	GHS	23-Jun-1992	2016-04-06
1492	NXB00001492	 Jared 	 Dawson 	hannafrank@example.net	58770062394	Nigeria	Susanchester	Savings	under review	12486989235	16300736.6	NGN	2002-12-04	2023-08-31
1493	NXB00001493	 Joshua 	 Freeman 	fieldsbrooke@example.org	12033980138	Nigeria	Thomasbury	Current	 Verified 	44238786791	18566284.08	NGN	09/11/1995	06/10/2021
1494	NXB00001494	John	Coleman	florespam@example.org	80153374356	Germany	Lake Diana	Business	pending	55959856191	48431725.93	EUR	24/01/1999	17/09/2018
1495	NXB00001495	Travis	dixon	ujones@example.com	96957945759	UAE	Theresatown	Current	verified	81752856330	11746505.56	AED	20-Aug-1966	24/12/2016
1496	NXB00001496	Patricia	Nguyen	haleyhughes@example.net	71485418395	South Africa	Lake Melissa	Savings	pending	27285309913	36176834.6	ZAR	1973-08-30	2024-08-07
1497	NXB00001497	PENNY	Thomas	dunlappatricia@example.net	16511921457	Ghana	Eduardoborough	Savings	VERIFIED	42670921688	9922886.97	GHS	21-Jul-1977	02/11/2023
1498	NXB00001498	billy	ROMAN	thomascruz@example.net	73088240353	Nigeria	Lake Victoria	Business	EXPIRED	37069697302	23540381.39	NGN	1999-01-18	12-Jan-2015
1499	NXB00001499	natalie	 Mitchell 	brandilutz@example.com	40941218052	Nigeria	Brandyton	Corporate	VERIFIED	98647212329	7762759.51	NGN	09/04/1995	13-Feb-2015
1500	NXB00001500	Jasmine	campbell	qfranklin@example.org	32546018911	Kenya	West Laurie	Current	FAILED	20611578846	22729499.59	KES	14-Sep-1997	2019-04-09
1501	NXB00001501	JENNIFER	Kennedy	jasonwang@example.net	27686127342	Kenya	North Kerri	Savings	EXPIRED	42481997716	2011067.02	KES	1991-06-19	23-Aug-2015
1502	NXB00001502	CHRISTINE	 Andrade 	waynemcknight@example.org	49480298908	United Kingdom	New Noahchester	Current	FAILED	98980875216	4144985.27	GBP	05/31/1986	21/12/2024
1503	NXB00001503	Kevin	Ward	darylarmstrong@example.net		Nigeria	New Ericborough	Savings	under review	51358303593	46439782.6	NGN	11-Jan-1999	04/14/2024
1504	NXB00001504	James	 Long 	clintonhaley@example.org	67041710389	United Kingdom	New Laurafort	Savings	EXPIRED	65793640999	43317714.15	GBP	19-Apr-1960	05/25/2019
1505	NXB00001505	Kelly	 Morris 	rodriguezjennifer@example.org	34495607148	UAE	Brianfort	Current	 Verified 		22783255.12	AED	01/22/1986	2019-08-10
1506	NXB00001506	 Shawn 	POTTER	michaelheath@example.com	31631603781	Germany	Kayleemouth	Savings	PENDING	80592554939	43106678.19	EUR	1960-11-23	04/19/2015
1507	NXB00001507	TIFFANY	Maddox	kathleenberry@example.com	06670059946	Ghana	Parksbury	Savings	PENDING	96188152979	23633992.02	GHS	03/13/1962	10/07/2016
1508	NXB00001508	MICHELLE	Taylor	jefferymurray@example.org	15800971408	United Kingdom	East Javier	Corporate	EXPIRED	77960472778	42631289.66	GBP	1995-03-17	13-Dec-2015
1509	NXB00001509	 Jason 	johnson	imorgan@example.com	48883923759	South Africa	Lopezhaven	Savings	verified	55368461761	21626721.46	ZAR	05/06/1989	07/06/2018
1510	NXB00001510	Melissa	Nguyen	ginapierce@example.com	55139196034	Nigeria	South Tyler	Corporate	pending	25830591006	49529214.87	NGN	08/31/1996	2016-09-03
1511	NXB00001511	ANN	harris	kgonzalez@example.net	23800436475	Ghana	Fisherview	Business	under review	90891021250	46720668.97	GHS	25/09/1989	09-Dec-2023
1512	NXB00001512	zachary	Rojas	corey37@example.org	06317552977	United Kingdom	West Michaelport	Savings	VERIFIED	59374897217	5739112.12	GBP	11-Dec-1980	10/11/2024
1513	NXB00001513	ADAM	garcia	johnny15@example.com	81436116861	South Africa	Loweryborough	Savings	EXPIRED	77546685819	13475942.28	ZAR	25-Feb-1980	06/08/2020
1514	NXB00001514	Natalie	Jones	reginaldgoodman@example.com	54654268368	South Africa	Hayesview	Current	PENDING	58254801850	19638115.09	ZAR	16/12/1985	2023-06-07
1515	NXB00001515	LINDSAY	gonzalez	crystal54@example.com	66003011962	Nigeria	East Tanya	Savings	under review	48191101650	21576394.87	NGN	1985-12-03	01/09/2016
1516	NXB00001516	 Nicholas 	matthews	gloria17@example.net	68385095709	Germany	Port Jennifershire	Current	UNDER REVIEW	35931173058	31542123.38	EUR	02/01/1971	03/30/2021
1517	NXB00001517	christopher	 Vega 	antonio11@example.org	40348484377	Nigeria	Thompsonfort	Business	FAILED	53960801610	42233581.61	NGN	25/12/1967	09/25/2022
1518	NXB00001518	 Sarah 	Rivera	nancy14@example.org	44966954217	Nigeria	South Matthew	Corporate	PENDING	23417005773	9721679.55	NGN	26/01/1967	08/17/2021
1519	NXB00001519	vincent	coffey	perrysarah@example.net	73447945923	Nigeria	Dawsonside	Current	 Verified 	42551596367	4593851.12	NGN	03/12/1988	22/09/2020
1520	NXB00001520	jeremy	Martin	regina89@example.com		Ghana	Lake Stephanieton	Corporate	UNDER REVIEW	98666035993	3246306.01	GHS	10/08/1974	08/10/2022
1521	NXB00001521	BRIAN	 Wallace 	ghawkins@example.org	57613049484	United Kingdom	Lake Janice	Business	FAILED	37063740520	15439567.76	GBP	04/27/1974	12/03/2018
1522	NXB00001522	Dana	 Preston 	lawrencebell@example.org	37287567981	Kenya	South Nicole	Business	VERIFIED	90990407705	7465765.84	KES	08/10/1980	25-Jul-2015
1523	NXB00001523	 Nicholas 	Walsh	fdavis@example.com	18708941079	Kenya	Wilsonport	Corporate	UNDER REVIEW	70094372039	9729438.56	KES	11-Jun-1987	03/18/2017
1524	NXB00001524	 Sarah 	SCOTT	fmarquez@example.org	09754247388	South Africa	South Zoe	Business	UNDER REVIEW	61610786795	28845187.65	ZAR	03/18/1972	06-Sep-2023
1525	NXB00001525	ELIZABETH	WALLER	dellis@example.com		Nigeria	Lake Dylanbury	Business	 Verified 	78110052911	39086329.77	NGN	07/08/1986	12/02/2017
1526	NXB00001526	GERALD	VELAZQUEZ	christophersantos@example.net	82267990966	Ghana	New Russell	Savings	PENDING	22024604015	25494032.84	GHS	09/05/1999	2021-11-08
1527	NXB00001527	renee	Bridges	marialucas@example.com	16468210037	Nigeria	South Brandonbury	Corporate	UNDER REVIEW	79622009153	15680969.05	NGN	1982-07-21	2016-02-17
1528	NXB00001528	tony	Frank	tellison@example.com		Ghana	East Benjamin	Corporate	UNDER REVIEW	15994149149	32329771.26	GHS	20/01/1999	03/18/2018
1529	NXB00001529	Lauren	Norton	duncanpamela@example.net	48492674876	Ghana	Baileyfort	Business	under review	35723172141	660701.4	GHS	1967-12-24	04/24/2024
1530	NXB00001530	lauren	nunez	lisa65@example.com	67654198281	Ghana	Tyroneshire	Current	pending	11221878629	24764475.72	GHS	1998-07-31	03/06/2023
1531	NXB00001531	 Michael 	 Villarreal 	leematthew@example.org	02626930326	Nigeria	West Stephanie	Savings	pending	56926461057	41743410.68	NGN	17/08/1971	2022-09-07
1532	NXB00001532	jeffrey	SMITH	duartesteven@example.com	63516852247	United Kingdom	Davidmouth	Savings	EXPIRED	60568045525	5863610.66	GBP	08-Jul-1968	2016-06-30
1533	NXB00001533	jean	GONZALEZ	brownlauren@example.org	69332763342	Nigeria	Heidiburgh	Current	 Verified 	97149461355	5781356.03	NGN	28/02/1975	03/10/2015
1534	NXB00001534	 Kerri 	Townsend	stevenwoodard@example.org	22593103370	Kenya	Douglasborough	Savings	PENDING	56846705613	13855722.95	KES	08/07/1968	07/24/2022
1535	NXB00001535	JOHN	kemp	juliasmith@example.org	33188384561	Ghana	Macdonaldtown	Business	pending	53238883356	45287145.68	GHS	01-Apr-1991	2021-03-10
1536	NXB00001536	Joseph	 Robinson 	vargaslauren@example.net	17696806455	Kenya	North Michael	Current	pending	32888711153	37017360.73	KES	08/21/1973	2016-11-28
1537	NXB00001537	ELIZABETH	Ryan	stevenbarnett@example.com	05327396885	UAE	Jessicaberg	Current	pending	46969378860	25436969.89	AED	1973-01-06	2018-03-10
1538	NXB00001538	Alicia	 Hawkins 	walkerstephen@example.net	83315032198	Germany	Maynardstad	Current	pending	49174384344	42808673.45	EUR	28-Jun-1978	2016-09-22
1539	NXB00001539	KIMBERLY	BECKER	andersonalexander@example.com	86067347671	United States	Wrightside	Corporate	failed	18117615022	8031267.05	USD	12-Oct-1987	14-Nov-2022
1540	NXB00001540	 Brandy 	 Ramsey 	zamoraaaron@example.net	24276221559	Ghana	Phillipsshire	Business	pending	84291316328	4168091.27	GHS	05/01/1984	03/12/2020
1541	NXB00001541	 Erica 	 Perry 	christina94@example.org	89554656531	Germany	Robinsonton	Business	pending	26972191657	45700473.62	EUR	01-Jan-1974	2022-10-13
1542	NXB00001542	edward	PHELPS	batesjill@example.com	66325673223	United States	Adamsborough	Savings	verified	36192316665	3550997.72	USD	02/11/1974	2017-06-10
1543	NXB00001543	carmen	jones	gsmith@example.net	09048866073	Ghana	Kevinmouth	Business	 Verified 	46692525479	46737265.5	GHS	07/21/1960	27-Aug-2016
1544	NXB00001544	KIM	grant	elizabethpalmer@example.net	41760909371	Ghana	Danielleside	Current	VERIFIED	31453323218	16000168.85	GHS	16-Jan-2002	10/12/2016
1545	NXB00001545	 Daniel 	 Mitchell 	tolsen@example.com	69447338780	Kenya	Lake Martinchester	Corporate	VERIFIED	92182548021	45976398.68	KES	16/11/1968	05/03/2022
1546	NXB00001546	MELVIN	 Archer 	scottlindsey@example.com	71988837434	United Kingdom	Romeroborough	Corporate	 Verified 	14617256322	22716655.27	GBP	03/01/1975	25-Nov-2023
1547	NXB00001547	wesley	FOSTER	brian30@example.net		UAE	Ramirezburgh	Business	verified	78130824671	48343190.48	AED	27-Jun-1966	14/12/2023
1548	NXB00001548	joseph	 Walker 	michaelrice@example.net	21215603871	Germany	East Markport	Business	failed	22392538601	22124966.5	EUR	05/15/1996	08/28/2021
1549	NXB00001549	robert	Roberts	tsmith@example.net	37647476911	Kenya	East Darrell	Current	FAILED	33842789165	39854260.73	KES	12/07/1982	04/11/2019
1550	NXB00001550	 Matthew 	 Mercer 	jessicacabrera@example.com	58681900415	South Africa	East Jay	Savings	EXPIRED	44530384262	9441958.18	ZAR	04/24/1999	13/12/2018
1551	NXB00001551	David	stephens	osmith@example.net	50029573801	Germany	Port Kelly	Savings	verified	68950433961	34243761.43	EUR	08/10/1986	2022-07-25
1552	NXB00001552	 Michael 	OWENS	pruittangelica@example.com	94999136505	South Africa	Lake Lisashire	Business	VERIFIED	77925319178	49178576.65	ZAR	1989-05-26	23/07/2020
1553	NXB00001553	Jeffrey	Mcfarland	fpatel@example.net	71708049293	Ghana	Andreville	Corporate	FAILED		39220787.35	GHS	16/06/1980	28/08/2020
1554	NXB00001554	CAROLINE	miller	jaredtaylor@example.org	95220940037	United Kingdom	Coxside	Savings	UNDER REVIEW	91226218498	18240947.28	GBP	27-May-1987	12-Mar-2021
1555	NXB00001555	michael	Moore	ascott@example.com	11262030695	United Kingdom	Tracyland	Business	UNDER REVIEW	36202829356	40948019.0	GBP	12/25/1996	2022-12-09
1556	NXB00001556	Gary	WILSON	pwilliams@example.org		United Kingdom	North Elizabethberg	Corporate	FAILED	24406983613	46075589.19	GBP	1991-07-31	17/04/2015
1557	NXB00001557	michelle	 Page 	nancymendez@example.net	30255987920	Kenya	North Krystal	Current	under review	60492966196	36839664.01	KES	09-Jun-1960	2023-03-26
1558	NXB00001558	lisa	peterson	speters@example.net	09619680450	Nigeria	North Donaldton	Current	failed	66411424137	43375545.28	NGN	02/11/1981	2024-09-26
1559	NXB00001559	megan	sparks	stonerichard@example.com	80446081971	United Kingdom	West Roger	Savings	 Verified 	20805942255	22346741.58	GBP	10/13/1999	18-Dec-2018
1560	NXB00001560	Mark	ramirez	anthony60@example.net	80627456698	South Africa	Ashleyton	Savings	verified	35353870322	22341172.9	ZAR	24/03/1974	27/09/2017
1561	NXB00001561	Tony	thomas	christian29@example.net		United States	West Christinemouth	Current	verified	13855444467	49817424.27	USD	08/08/1982	10/25/2016
1562	NXB00001562	Sarah	Shea	lvelez@example.com	84766919530	Nigeria	Tylerhaven	Savings	VERIFIED	86999225434	5228476.82	NGN	1995-12-09	24/09/2017
1563	NXB00001563	TINA	MORALES	rhays@example.net	85902629761	Nigeria	Taylorside	Savings	 Verified 	79010341723	8076763.88	NGN	26-May-1963	2015-04-08
1564	NXB00001564	 Raymond 	SMITH	kyleboyd@example.com	89670165627	Kenya	East Bryanstad	Corporate	PENDING	85035578678	22557947.21	KES	07/20/1995	2017-01-22
1565	NXB00001565	LYDIA	crawford	jamielove@example.org	24235256008	Nigeria	Carolineland	Current	VERIFIED	36972842557	32389247.95	NGN	18/10/1989	11/13/2017
1566	NXB00001566	SHAUN	RODRIGUEZ	morganedward@example.net	35313184560	United Kingdom	West Elizabeth	Corporate	UNDER REVIEW	48744086884	42251045.97	GBP	1960-02-01	19-Feb-2015
1567	NXB00001567	John	Martinez	smithchristopher@example.org	43141408783	Nigeria	Liufort	Corporate	pending	28483226301	2842593.67	NGN	03/10/1981	09/05/2022
1568	NXB00001568	 Brittany 	 Stephens 	brandon21@example.org	82313799818	South Africa	Port Erinfurt	Current	verified	63640367656	39848089.48	ZAR	11/06/1963	08/01/2023
1569	NXB00001569	Edward	COLLINS	dcooper@example.net	35587745263	Kenya	East Kaitlyn	Current	PENDING	72192771340	32985947.98	KES	10/11/1965	2021-10-20
1570	NXB00001570	 Victoria 	holloway	leonardphillips@example.org	53511788280	Kenya	West Matthew	Savings	failed	76600678617	11628821.03	KES	01-May-1972	23-Apr-2016
1571	NXB00001571	JERRY	 Fitzgerald 	williamruiz@example.org	76766608288	Ghana	Jasminehaven	Current	failed	83501790596	27998269.37	GHS	1990-10-02	04/08/2020
1572	NXB00001572	sean	SHARP	briankennedy@example.org	36859315262	Germany	Skinnerland	Business	EXPIRED	56406510981	25744939.17	EUR	10/21/1987	2021-05-18
1573	NXB00001573	jonathan	 Blevins 	adamfuentes@example.org	14452996457	Germany	East Cesar	Current	VERIFIED	92917206020	9965067.23	EUR	07/26/1970	2020-01-10
1574	NXB00001574	 Laura 	horn	cochranfrances@example.com	33497296970	South Africa	Lake Jamieport	Business	under review	73979573967	917441.63	ZAR	12/06/1962	2022-02-13
1575	NXB00001575	Jeremy	turner	tdiaz@example.net	86188817860	Germany	Ashleyberg	Savings	UNDER REVIEW	60031562457	36089929.06	EUR	11/25/1993	22-Jul-2022
1576	NXB00001576	VICTOR	 Scott 	okim@example.net	74903312223	Nigeria	Angelamouth	Corporate	EXPIRED	82875656271	43789102.18	NGN	02/19/1984	03/24/2022
1577	NXB00001577	ALEXANDER	 Hayes 	hooperjessica@example.net	68747774070	Germany	Jenkinsstad	Current	VERIFIED	48335017471	1572374.97	EUR	30-Nov-1993	2020-07-18
1578	NXB00001578	RICHARD	 Smith 	tgray@example.org	82128219386	Nigeria	Petersview	Business	EXPIRED	48412408126	5191528.75	NGN	1999-10-27	13-Oct-2022
1579	NXB00001579	 Kathryn 	Anderson	jeanette39@example.org	04596920666	Kenya	Vanessaville	Business	 Verified 	69957438539	6741107.01	KES	10-Feb-1973	27/03/2024
1580	NXB00001580	 Hunter 	 King 	jamie58@example.net	98118465124	Nigeria	Port Paulbury	Savings	verified	13458326556	48993272.42	NGN	10/07/1982	2020-03-24
1581	NXB00001581	TAYLOR	Fleming	bsherman@example.com	64811659558	Nigeria	Garrettbury	Business	FAILED	70254732866	12591559.99	NGN	24/10/1973	24/05/2022
1582	NXB00001582	 Victor 	Fischer	clarkmelissa@example.org	59727676877	Germany	West Kristina	Savings	FAILED	44604753529	40005695.62	EUR	1970-03-17	02/01/2024
1583	NXB00001583	ronald	Clark	christopher49@example.org	38088426723	Kenya	Lake Lisafurt	Corporate	pending	49345524738	23622243.77	KES	1972-09-02	03/07/2016
1584	NXB00001584	Danny	glenn	davischristopher@example.net	54804423647	Nigeria	West Victoriatown	Current	FAILED	24480849777	25750175.61	NGN	08/05/1965	14-Mar-2020
1585	NXB00001585	CHRISTOPHER	SHIELDS	ydavis@example.com	90499157380	South Africa	Murraybury	Current	failed	73389118109	13905185.46	ZAR	09/10/1992	21/12/2018
1586	NXB00001586	Paul	white	silvapreston@example.org	37264320586	Germany	Pollardview	Corporate	 Verified 	19943718707	43829291.14	EUR	02/18/1990	2017-04-21
1587	NXB00001587	RHONDA	OLIVER	wgarcia@example.net	57932770115	Nigeria	Port Tammyfort	Savings	 Verified 	61658870058	1073224.83	NGN	08/05/1964	07/04/2023
1588	NXB00001588	JAMIE	Stokes	lsmith@example.com		South Africa	Richardside	Current	 Verified 	51553365394	13606529.29	ZAR	04/01/1989	17/10/2023
1589	NXB00001589	Hailey	dillon	cwebster@example.net	97358679433	South Africa	Nicoleton	Business	 Verified 	24707772362	6622831.31	ZAR	1978-05-12	08-Sep-2022
1590	NXB00001590	Gary	Gonzalez	ffoster@example.net	59645876694	South Africa	Garnerstad	Current	under review	83380680746	14123001.56	ZAR	05-Feb-1997	07/12/2018
1591	NXB00001591	Michael	fuller	joshuaramos@example.com	02405377290	Kenya	Edwardsbury	Corporate	PENDING	94358121164	18752828.06	KES	1983-12-12	09-Jan-2018
1592	NXB00001592	darlene	Green	younglinda@example.com	80780538338	Nigeria	East Jennifer	Business	pending	80213321838	3270191.73	NGN	02-Apr-1969	10/27/2024
1593	NXB00001593	 David 	Russell	vturner@example.net	40737304150	Kenya	Port Veronica	Savings	EXPIRED	20773840716	29502510.58	KES	03/08/1999	01/24/2024
1594	NXB00001594	Jonathan	johnson	williamsjoanna@example.org	58387963346	Ghana	Adamsfurt	Business	 Verified 	77436277473	24870862.19	GHS	22-Aug-1981	14-Mar-2018
1595	NXB00001595	michelle	REESE	jefferyvincent@example.org	39974159209	South Africa	North Andrewfort	Business	under review	14522040904	22020671.48	ZAR	05/03/1977	18-May-2019
1596	NXB00001596	 Ryan 	Webb	flemingcaitlyn@example.org	48497797383	Kenya	Millerview	Business	FAILED	72263449772	29887791.56	KES	22-Mar-1995	22-Apr-2022
1597	NXB00001597	JASON	morris	joseph78@example.net		South Africa	Port Matthew	Savings	VERIFIED	11091624789	23655529.09	ZAR	25-Jul-1998	03-Nov-2017
1598	NXB00001598	SONYA	 Pruitt 	robertlopez@example.com	68756707181	United Kingdom	East Nicole	Savings	pending	28135725989	42199159.79	GBP	03-May-1993	2020-04-03
1599	NXB00001599	raymond	Davis	ashleyanderson@example.com	45998413376	Kenya	West Sabrinahaven	Savings	EXPIRED	37043900436	6656572.0	KES	1977-09-07	06/10/2017
1600	NXB00001600	Kimberly	smith	blakecourtney@example.com	10640707838	Ghana	Williamborough	Business	failed	31207822486	23266494.4	GHS	17-Sep-1985	09/28/2016
1601	NXB00001601	Linda	 Perez 	steven65@example.net	04492728090	Ghana	Spencerhaven	Business	UNDER REVIEW	92919902238	35083139.26	GHS	08-Mar-2000	23-Dec-2022
1602	NXB00001602	JOHN	alvarado	qlara@example.org	67859844408	UAE	Wendyshire	Corporate	FAILED	26001535538	24904069.73	AED	17-Mar-1999	08/21/2022
1603	NXB00001603	jason	gonzalez	teresajohnson@example.net	60526990152	Kenya	New Stacey	Business	VERIFIED	36463017487	30185214.72	KES	11/05/1969	09/02/2024
1604	NXB00001604	Dominique	MORALES	jefferychung@example.org	56540307991	Kenya	Port Hectormouth	Business	VERIFIED	65503929422	17149642.49	KES	1976-06-11	11/27/2015
1605	NXB00001605	JASON	MARTIN	thomastheresa@example.net	31850042318	Kenya	Mahoneyberg	Business	VERIFIED	31207360157	35513799.91	KES	02/04/1996	12/18/2020
1606	NXB00001606	Lindsey	Brown	caseyantonio@example.org	54847385779	Nigeria	West Mariah	Current	PENDING	31248804622	22396492.73	NGN	09/10/2001	01/07/2020
1607	NXB00001607	mark	Frazier	aliciagarcia@example.org	72382642951	Germany	Port Michael	Business	FAILED	73910166820	10079552.75	EUR	04/30/1995	09/01/2023
1608	NXB00001608	deborah	JENNINGS	rogersmatthew@example.org	08196954487	Kenya	Alexisport	Business	verified	10176369928	7328694.21	KES	24/01/1960	12/12/2019
1609	NXB00001609	William	 Campbell 	dyermegan@example.net	89244640350	Nigeria	Michaelstad	Corporate	UNDER REVIEW	20723323674	18379014.06	NGN	28/12/1975	2017-10-15
1610	NXB00001610	carolyn	MARSH	michealcook@example.net		Nigeria	Port Bryanberg	Corporate	FAILED	90787905172	49413103.56	NGN	27/04/1962	12/25/2021
1611	NXB00001611	elizabeth	GRIFFIN	kevin77@example.com	59254123872	UAE	South Caitlyn	Current	pending	48424940536	47096403.76	AED	15-Apr-1993	19-Oct-2020
1612	NXB00001612	 Christina 	Smith	pagemorgan@example.com	84967416623	Nigeria	Hopkinsfort	Savings	PENDING	66476146862	27433478.09	NGN	1960-10-30	2021-10-24
1613	NXB00001613	 David 	RIVERA	matthewjohnson@example.org		Kenya	Jordanview	Current	verified	89553302720	42340854.23	KES	11-Jul-1972	01/07/2017
1614	NXB00001614	 Claire 	MOODY	yturner@example.org	72765314513	South Africa	Escobarton	Current	FAILED	19490610766	40736557.44	ZAR	13/05/1996	2018-12-07
1615	NXB00001615	BRIAN	campbell	matthew34@example.com	95562168335	Kenya	Hicksside	Current	FAILED	87034304329	26525853.5	KES	17/07/1962	2024-09-07
1616	NXB00001616	 Lori 	Salazar	turnerlinda@example.net	08604317155	United States	Katieland	Savings	 Verified 	47513297262	6527319.67	USD	1969-11-30	12/07/2015
1617	NXB00001617	Connie	 Riley 	jeffreyhawkins@example.org	16089888501	Kenya	Kristyside	Business	UNDER REVIEW	85946926492	17235177.77	KES	21-Mar-1960	2021-06-13
1618	NXB00001618	 James 	miller	woodjames@example.org	64009333963	Nigeria	East Reneebury	Current	under review	93375200015	14917751.06	NGN	08/23/1977	12/30/2019
1619	NXB00001619	AMY	Fields	sherrygamble@example.org	84478167663	Kenya	New Jessehaven	Current	VERIFIED	96869859756	27895396.87	KES	02-May-1994	08-Jul-2015
1620	NXB00001620	 Holly 	Lopez	juliasullivan@example.com	42644047832	United States	Russellmouth	Current	failed	24115561740	21574370.19	USD	03/06/1999	14-Jan-2020
1621	NXB00001621	 Brittney 	Curtis	vegaandrea@example.com	49924687144	Nigeria	Port Ashley	Business	EXPIRED	92767168329	4231128.04	NGN	1993-09-15	12/08/2015
1622	NXB00001622	jacqueline	 Wright 	mark66@example.com	39402690896	South Africa	Myershaven	Business	verified	72294221601	31428305.07	ZAR	18/04/1989	12-Jan-2021
1623	NXB00001623	caleb	Merritt	maryray@example.org		Nigeria	Lake Kelsey	Current	verified	58386972022	33951536.13	NGN	10/22/1986	11/25/2017
